call_id,operator_id,client_id,timestamp_start,timestamp_end,wait_time,call_duration,status,call_type,reason,resolution,customer_satisfaction
8369,16,30822,2025-01-12 15:53:13,2025-01-12 15:57:05,87,145,answered,outbound,contract,resolved,1
8370,4,24970,2025-01-22 14:10:39,2025-01-22 14:11:34,11,44,answered,outbound,technical,resolved,4
8371,16,96728,2025-01-20 14:55:37,2025-01-20 14:57:14,1,96,answered,inbound,technical,resolved,4
8372,12,45847,2025-01-25 13:19:53,2025-01-25 13:21:57,47,77,abandoned,inbound,other,unresolved,2
8373,16,33103,2025-01-02 18:07:29,2025-01-02 18:10:33,34,150,answered,outbound,contract,unresolved,3
8374,19,67479,2025-01-27 13:03:06,2025-01-27 13:04:44,18,80,abandoned,outbound,other,unresolved,3
8375,8,92847,2025-01-15 15:31:18,2025-01-15 15:33:28,1,129,abandoned,inbound,technical,unresolved,1
8376,6,70787,2025-01-10 10:41:50,2025-01-10 10:48:05,5,370,answered,inbound,other,resolved,3
8377,10,96979,2025-01-03 09:36:21,2025-01-03 09:41:34,36,277,answered,inbound,billing,resolved,3
8378,5,26944,2025-01-01 13:38:33,2025-01-01 13:45:53,44,396,answered,inbound,contract,resolved,3
8379,18,24974,2025-01-17 14:53:34,2025-01-17 14:58:15,9,272,abandoned,inbound,contract,unresolved,3
8380,10,56984,2025-01-29 09:49:13,2025-01-29 09:51:10,23,94,abandoned,outbound,contract,unresolved,2
8381,10,56893,2025-01-16 19:49:07,2025-01-16 19:53:13,83,163,abandoned,inbound,billing,unresolved,3
8382,7,36314,2025-01-01 19:02:55,2025-01-01 19:06:12,10,187,abandoned,inbound,billing,unresolved,2
8383,18,39852,2025-01-22 14:33:47,2025-01-22 14:37:57,83,167,abandoned,inbound,technical,unresolved,1
8384,1,14953,2025-01-30 16:54:34,2025-01-30 16:57:49,13,182,abandoned,outbound,contract,unresolved,2
8385,7,99818,2025-01-25 10:45:57,2025-01-25 10:50:16,78,181,answered,inbound,technical,resolved,5
8386,1,86773,2025-01-24 14:30:15,2025-01-24 14:34:14,34,205,answered,inbound,billing,resolved,5
8387,15,38448,2025-01-19 12:06:34,2025-01-19 12:10:59,56,209,answered,inbound,technical,resolved,3
8388,4,41771,2025-01-29 09:56:47,2025-01-29 09:59:42,16,159,answered,inbound,contract,unresolved,2
8389,20,61550,2025-01-02 10:30:11,2025-01-02 10:31:09,5,53,answered,outbound,other,resolved,5
8390,10,65378,2025-01-01 08:00:14,2025-01-01 08:02:30,6,130,answered,inbound,other,resolved,5
8391,9,64895,2025-01-26 10:13:53,2025-01-26 10:15:56,7,116,answered,inbound,technical,resolved,3
8392,2,68737,2025-01-10 10:19:49,2025-01-10 10:23:38,8,221,answered,inbound,contract,resolved,5
8393,14,78124,2025-01-23 11:26:48,2025-01-23 11:34:20,85,367,answered,inbound,other,resolved,4
8394,16,70810,2025-01-20 11:46:10,2025-01-20 11:52:45,26,369,answered,inbound,billing,resolved,5
8395,1,90351,2025-01-03 15:38:09,2025-01-03 15:39:04,9,46,answered,inbound,technical,unresolved,1
8396,2,81892,2025-01-26 10:31:51,2025-01-26 10:34:25,39,115,answered,inbound,technical,resolved,5
8397,7,30069,2025-01-08 17:02:52,2025-01-08 17:09:06,3,371,answered,inbound,technical,unresolved,1
8398,10,24695,2025-01-21 12:20:56,2025-01-21 12:23:47,8,163,abandoned,outbound,technical,unresolved,3
8399,20,63461,2025-01-10 12:46:26,2025-01-10 12:50:37,32,219,answered,outbound,technical,resolved,1
8400,1,30783,2025-01-30 18:13:40,2025-01-30 18:18:10,26,244,answered,inbound,technical,resolved,4
8401,13,11403,2025-01-29 16:14:45,2025-01-29 16:15:09,10,14,answered,inbound,contract,resolved,4
8402,1,38327,2025-01-15 18:45:41,2025-01-15 18:47:16,1,94,answered,inbound,billing,resolved,3
8403,5,77821,2025-01-12 11:13:24,2025-01-12 11:16:04,36,124,answered,inbound,technical,resolved,2
8404,16,18862,2025-01-27 19:01:50,2025-01-27 19:16:04,86,768,answered,inbound,technical,resolved,5
8405,15,77264,2025-01-17 18:54:09,2025-01-17 19:01:18,58,371,answered,inbound,technical,resolved,2
8406,17,21430,2025-01-30 18:45:08,2025-01-30 18:55:36,8,620,answered,inbound,contract,resolved,3
8407,16,44017,2025-01-29 10:23:00,2025-01-29 10:27:29,47,222,answered,inbound,billing,resolved,5
8408,13,43646,2025-01-06 13:04:03,2025-01-06 13:06:11,10,118,abandoned,outbound,technical,unresolved,2
8409,11,38922,2025-01-03 11:22:06,2025-01-03 11:35:32,57,749,answered,inbound,other,resolved,4
8410,17,21543,2025-01-19 18:09:50,2025-01-19 18:13:38,56,172,abandoned,inbound,technical,unresolved,3
8411,17,59649,2025-01-19 12:32:25,2025-01-19 12:34:56,9,142,answered,outbound,other,resolved,2
8412,2,35553,2025-01-11 14:28:07,2025-01-11 14:43:11,0,904,answered,inbound,technical,resolved,2
8413,13,58860,2025-01-23 15:08:03,2025-01-23 15:10:56,29,144,abandoned,outbound,technical,unresolved,1
8414,14,70388,2025-01-19 14:43:40,2025-01-19 14:44:58,39,39,answered,inbound,technical,resolved,4
8415,11,70092,2025-01-13 19:08:11,2025-01-13 19:10:00,12,97,abandoned,inbound,contract,unresolved,2
8416,10,83114,2025-01-24 10:31:37,2025-01-24 10:34:13,21,135,missed,inbound,billing,unresolved,2
8417,3,31263,2025-01-14 09:53:20,2025-01-14 09:59:11,24,327,answered,inbound,other,resolved,3
8418,17,86204,2025-01-20 10:15:39,2025-01-20 10:18:32,52,121,answered,inbound,contract,resolved,5
8419,15,92458,2025-01-26 13:56:02,2025-01-26 13:59:14,8,184,answered,inbound,technical,resolved,5
8420,9,22232,2025-01-05 11:37:01,2025-01-05 11:45:21,3,497,answered,inbound,other,resolved,2
8421,10,19092,2025-01-22 10:39:46,2025-01-22 10:44:27,12,269,answered,outbound,other,resolved,5
8422,8,44234,2025-01-10 17:26:37,2025-01-10 17:29:13,27,129,answered,inbound,technical,unresolved,2
8423,13,50482,2025-01-12 15:22:05,2025-01-12 15:23:41,5,91,answered,inbound,billing,resolved,3
8424,18,28117,2025-01-25 18:56:57,2025-01-25 19:00:09,10,182,answered,inbound,technical,unresolved,3
8425,5,43258,2025-01-16 17:14:51,2025-01-16 17:28:04,27,766,answered,inbound,technical,resolved,5
8426,6,69097,2025-01-15 15:18:13,2025-01-15 15:22:11,51,187,answered,inbound,technical,resolved,5
8427,17,98631,2025-01-27 12:47:43,2025-01-27 12:48:24,1,40,answered,inbound,technical,resolved,5
8428,11,28302,2025-01-03 17:51:36,2025-01-03 17:52:48,33,39,answered,inbound,technical,resolved,2
8429,20,85762,2025-01-13 15:13:25,2025-01-13 15:14:02,19,18,abandoned,inbound,technical,unresolved,1
8430,16,50934,2025-01-15 15:29:50,2025-01-15 15:30:57,33,34,abandoned,inbound,technical,unresolved,2
8431,9,86439,2025-01-08 17:12:35,2025-01-08 17:20:07,40,412,abandoned,inbound,technical,unresolved,3
8432,2,97945,2025-01-11 09:29:50,2025-01-11 09:30:56,1,65,answered,outbound,contract,resolved,5
8433,5,52446,2025-01-24 19:52:17,2025-01-24 19:52:58,30,11,missed,inbound,billing,unresolved,2
8434,1,90421,2025-01-23 12:05:45,2025-01-23 12:11:13,116,212,abandoned,inbound,technical,unresolved,3
8435,4,81635,2025-01-18 18:06:46,2025-01-18 18:07:17,21,10,answered,outbound,other,resolved,5
8436,4,36076,2025-01-01 17:09:20,2025-01-01 17:11:07,97,10,answered,inbound,other,unresolved,2
8437,3,59349,2025-01-09 14:29:47,2025-01-09 14:33:17,142,68,answered,outbound,other,resolved,3
8438,9,56578,2025-01-16 16:24:48,2025-01-16 16:25:36,38,10,answered,inbound,other,resolved,4
8439,12,19726,2025-01-24 19:06:58,2025-01-24 19:09:37,29,130,missed,inbound,technical,unresolved,1
8440,10,60865,2025-01-02 10:05:58,2025-01-02 10:10:33,59,216,answered,inbound,billing,unresolved,1
8441,2,85076,2025-01-27 10:07:35,2025-01-27 10:09:18,62,41,answered,inbound,contract,unresolved,3
8442,11,18102,2025-01-29 14:35:17,2025-01-29 14:38:37,39,161,answered,outbound,contract,unresolved,1
8443,10,22754,2025-01-07 15:00:04,2025-01-07 15:01:45,0,101,answered,inbound,technical,resolved,5
8444,6,46612,2025-01-10 15:00:11,2025-01-10 15:06:47,42,354,answered,inbound,technical,resolved,5
8445,18,43363,2025-01-19 09:13:02,2025-01-19 09:16:34,85,127,answered,inbound,contract,resolved,5
8446,2,83866,2025-01-19 10:12:48,2025-01-19 10:14:09,2,79,abandoned,inbound,billing,unresolved,2
8447,2,75777,2025-01-03 09:44:08,2025-01-03 09:46:34,14,132,answered,inbound,contract,unresolved,3
8448,10,28747,2025-01-10 15:28:53,2025-01-10 15:30:59,77,49,answered,inbound,contract,unresolved,3
8449,16,57770,2025-01-07 08:22:07,2025-01-07 08:24:17,39,91,abandoned,inbound,other,unresolved,1
8450,12,59884,2025-01-08 13:22:58,2025-01-08 13:25:16,4,134,answered,inbound,billing,resolved,4
8451,1,75670,2025-01-18 11:55:42,2025-01-18 12:00:02,36,224,missed,inbound,other,unresolved,2
8452,8,95681,2025-01-20 15:57:47,2025-01-20 15:59:00,38,35,answered,outbound,technical,resolved,3
8453,16,45394,2025-01-30 19:35:08,2025-01-30 19:39:33,4,261,answered,inbound,technical,resolved,3
8454,18,70484,2025-01-01 13:31:00,2025-01-01 13:31:23,7,16,abandoned,inbound,technical,unresolved,3
8455,13,53084,2025-01-28 13:51:23,2025-01-28 13:52:08,35,10,answered,inbound,other,resolved,4
8456,15,41093,2025-01-29 15:12:24,2025-01-29 15:18:24,21,339,answered,outbound,other,resolved,4
8457,12,17179,2025-01-23 18:23:26,2025-01-23 18:23:49,10,13,answered,inbound,technical,resolved,5
8458,8,44278,2025-01-19 17:19:03,2025-01-19 17:25:40,39,358,abandoned,inbound,other,unresolved,2
8459,10,55813,2025-01-22 14:56:57,2025-01-22 15:07:04,4,603,answered,outbound,technical,resolved,2
8460,14,94716,2025-01-22 09:09:30,2025-01-22 09:13:08,4,214,answered,inbound,technical,resolved,2
8461,5,82443,2025-01-26 14:46:44,2025-01-26 14:48:44,0,120,abandoned,inbound,contract,unresolved,1
8462,18,73828,2025-01-26 16:55:51,2025-01-26 16:58:53,42,140,answered,outbound,technical,resolved,2
8463,19,79942,2025-01-18 15:53:43,2025-01-18 15:57:25,107,115,answered,inbound,technical,unresolved,2
8464,15,29748,2025-01-15 15:42:24,2025-01-15 15:43:46,0,82,answered,inbound,technical,resolved,2
8465,6,98688,2025-01-03 15:45:57,2025-01-03 15:48:17,20,120,answered,inbound,contract,unresolved,1
8466,11,85127,2025-01-08 12:37:20,2025-01-08 12:38:22,7,55,abandoned,inbound,other,unresolved,2
8467,11,19742,2025-01-22 08:25:09,2025-01-22 08:26:27,41,37,answered,outbound,billing,resolved,4
8468,20,13411,2025-01-26 09:39:13,2025-01-26 09:40:45,23,69,missed,outbound,billing,unresolved,2
8469,20,92002,2025-01-01 16:38:00,2025-01-01 16:38:45,35,10,missed,inbound,technical,unresolved,1
8470,18,48464,2025-01-30 12:17:29,2025-01-30 12:20:25,73,103,answered,inbound,technical,resolved,5
8471,18,39698,2025-01-27 19:48:48,2025-01-27 19:49:31,33,10,answered,inbound,billing,resolved,3
8472,10,86011,2025-01-30 12:35:20,2025-01-30 12:36:18,30,28,answered,inbound,contract,unresolved,2
8473,2,41108,2025-01-22 08:17:33,2025-01-22 08:19:09,6,90,answered,inbound,contract,resolved,5
8474,9,94360,2025-01-21 19:30:09,2025-01-21 19:34:04,24,211,answered,inbound,other,unresolved,3
8475,14,81296,2025-01-09 14:57:03,2025-01-09 15:00:03,39,141,answered,inbound,technical,unresolved,2
8476,19,93702,2025-01-15 12:58:54,2025-01-15 13:00:50,49,67,answered,inbound,other,resolved,4
8477,10,57133,2025-01-30 17:40:27,2025-01-30 17:40:43,3,13,answered,inbound,technical,unresolved,2
8478,4,56662,2025-01-26 14:10:28,2025-01-26 14:12:51,46,97,answered,inbound,billing,resolved,5
8479,6,72421,2025-01-02 11:57:51,2025-01-02 12:05:06,8,427,abandoned,inbound,other,unresolved,1
8480,14,35180,2025-01-30 18:24:55,2025-01-30 18:26:11,43,33,answered,inbound,other,resolved,4
8481,4,49194,2025-01-16 13:39:22,2025-01-16 13:45:31,13,356,abandoned,inbound,billing,unresolved,3
8482,15,91624,2025-01-24 14:49:10,2025-01-24 14:54:09,35,264,answered,inbound,other,resolved,3
8483,16,22525,2025-01-28 13:03:35,2025-01-28 13:06:09,6,148,answered,inbound,billing,resolved,5
8484,7,50674,2025-01-10 13:15:55,2025-01-10 13:19:52,128,109,answered,inbound,billing,resolved,5
8485,17,18922,2025-01-21 10:43:16,2025-01-21 10:47:16,48,192,answered,inbound,other,unresolved,2
8486,19,72782,2025-01-05 10:15:50,2025-01-05 10:20:13,11,252,answered,inbound,technical,resolved,4
8487,19,89818,2025-01-04 16:03:20,2025-01-04 16:09:03,71,272,answered,inbound,other,resolved,2
8488,17,44846,2025-01-10 12:30:16,2025-01-10 12:35:57,125,216,answered,inbound,technical,resolved,5
8489,6,92897,2025-01-16 14:46:49,2025-01-16 14:48:42,31,82,answered,inbound,billing,resolved,5
8490,11,77173,2025-01-06 18:51:30,2025-01-06 18:51:57,17,10,answered,inbound,billing,resolved,4
8491,16,23916,2025-01-30 12:15:43,2025-01-30 12:17:50,8,119,answered,inbound,technical,resolved,4
8492,8,40926,2025-01-21 11:01:27,2025-01-21 11:02:32,38,27,answered,inbound,technical,resolved,4
8493,11,52941,2025-01-16 15:16:40,2025-01-16 15:18:38,11,107,answered,outbound,technical,unresolved,1
8494,7,70294,2025-01-06 11:31:53,2025-01-06 11:35:10,87,110,answered,inbound,other,unresolved,2
8495,19,29684,2025-01-27 16:12:13,2025-01-27 16:14:33,12,128,abandoned,outbound,billing,unresolved,2
8496,10,26966,2025-01-12 19:24:34,2025-01-12 19:33:02,4,504,answered,inbound,technical,resolved,2
8497,9,67479,2025-01-29 15:16:24,2025-01-29 15:22:21,179,178,answered,inbound,contract,resolved,5
8498,4,85704,2025-01-23 17:30:22,2025-01-23 17:30:51,19,10,answered,inbound,technical,unresolved,3
8499,15,68321,2025-01-06 08:28:01,2025-01-06 08:32:41,42,238,answered,inbound,contract,resolved,4
8500,13,84011,2025-01-11 10:16:20,2025-01-11 10:20:02,12,210,answered,inbound,billing,resolved,4
8501,2,45166,2025-01-27 12:05:45,2025-01-27 12:10:31,11,275,answered,inbound,contract,resolved,4
8502,2,63264,2025-01-13 14:57:56,2025-01-13 14:59:42,22,84,answered,outbound,contract,resolved,5
8503,16,13466,2025-01-29 14:44:37,2025-01-29 14:53:08,75,436,answered,inbound,contract,resolved,3
8504,9,31902,2025-01-29 16:01:21,2025-01-29 16:05:19,33,205,answered,inbound,technical,resolved,5
8505,13,69805,2025-01-05 19:14:05,2025-01-05 19:15:06,29,32,missed,inbound,other,unresolved,1
8506,3,15363,2025-01-26 08:10:52,2025-01-26 08:14:44,19,213,answered,inbound,technical,resolved,3
8507,9,69397,2025-01-12 15:02:29,2025-01-12 15:04:19,11,99,answered,inbound,billing,resolved,5
8508,13,12134,2025-01-19 18:54:06,2025-01-19 18:56:34,57,91,answered,inbound,contract,unresolved,2
8509,2,75126,2025-01-12 09:28:47,2025-01-12 09:29:00,0,13,abandoned,inbound,billing,unresolved,2
8510,8,60791,2025-01-08 12:56:12,2025-01-08 13:01:22,110,200,answered,inbound,other,resolved,4
8511,9,51379,2025-01-17 18:03:31,2025-01-17 18:05:45,58,76,answered,inbound,other,resolved,3
8512,16,95609,2025-01-24 16:08:09,2025-01-24 16:10:54,15,150,answered,inbound,other,resolved,5
8513,2,90119,2025-01-11 08:48:06,2025-01-11 08:55:58,72,400,answered,inbound,other,resolved,4
8514,6,47723,2025-01-11 19:37:29,2025-01-11 19:39:08,16,83,answered,outbound,billing,resolved,5
8515,8,51166,2025-01-23 15:26:21,2025-01-23 15:27:16,15,40,missed,inbound,other,unresolved,2
8516,5,99292,2025-01-10 17:43:57,2025-01-10 17:46:33,14,142,answered,inbound,billing,resolved,5
8517,9,95310,2025-01-23 18:06:54,2025-01-23 18:23:11,20,957,answered,inbound,billing,resolved,3
8518,1,99170,2025-01-13 09:34:25,2025-01-13 09:37:20,70,105,answered,inbound,technical,resolved,4
8519,9,17249,2025-01-25 08:28:23,2025-01-25 08:30:30,12,115,answered,inbound,other,resolved,4
8520,10,13796,2025-01-23 13:00:24,2025-01-23 13:01:12,38,10,answered,outbound,technical,resolved,4
8521,4,28918,2025-01-02 17:43:04,2025-01-02 17:44:32,7,81,answered,inbound,technical,unresolved,2
8522,3,28564,2025-01-09 19:07:41,2025-01-09 19:22:24,180,703,answered,outbound,contract,resolved,4
8523,10,90848,2025-01-14 11:46:39,2025-01-14 11:48:37,10,108,answered,outbound,other,resolved,2
8524,15,88743,2025-01-09 19:58:04,2025-01-09 19:59:28,71,13,answered,outbound,technical,resolved,3
8525,11,76982,2025-01-01 18:53:03,2025-01-01 18:57:43,10,270,missed,inbound,technical,unresolved,2
8526,14,76487,2025-01-06 08:03:31,2025-01-06 08:10:02,23,368,answered,outbound,contract,resolved,5
8527,6,63173,2025-01-05 13:13:20,2025-01-05 13:17:11,12,219,answered,inbound,billing,resolved,3
8528,12,77253,2025-01-18 10:52:10,2025-01-18 10:54:05,53,62,answered,inbound,contract,resolved,4
8529,13,63394,2025-01-15 14:35:26,2025-01-15 14:37:17,43,68,answered,inbound,billing,resolved,4
8530,17,21390,2025-01-06 16:41:38,2025-01-06 16:44:40,5,177,answered,inbound,billing,resolved,2
8531,16,66627,2025-01-03 18:52:56,2025-01-03 18:57:45,64,225,answered,inbound,technical,resolved,3
8532,3,96730,2025-01-16 12:02:23,2025-01-16 12:08:01,91,247,answered,inbound,other,resolved,3
8533,2,91013,2025-01-23 19:04:36,2025-01-23 19:10:54,2,376,answered,outbound,technical,unresolved,2
8534,11,93516,2025-01-01 15:05:46,2025-01-01 15:08:54,4,184,answered,outbound,billing,resolved,3
8535,9,40950,2025-01-21 14:49:18,2025-01-21 14:51:55,2,155,answered,inbound,other,unresolved,2
8536,3,82130,2025-01-25 12:05:39,2025-01-25 12:07:40,12,109,answered,inbound,billing,resolved,5
8537,18,72963,2025-01-30 10:48:13,2025-01-30 10:56:30,111,386,answered,inbound,billing,resolved,3
8538,20,54693,2025-01-29 11:13:01,2025-01-29 11:14:31,8,82,answered,inbound,billing,resolved,5
8539,15,29600,2025-01-25 11:40:54,2025-01-25 11:44:06,130,62,answered,outbound,contract,resolved,3
8540,14,84634,2025-01-16 14:32:01,2025-01-16 14:37:44,14,329,abandoned,inbound,technical,unresolved,3
8541,2,73086,2025-01-23 19:47:20,2025-01-23 19:49:48,59,89,answered,outbound,technical,resolved,4
8542,17,87478,2025-01-23 10:23:19,2025-01-23 10:30:44,35,410,answered,inbound,contract,resolved,4
8543,8,24012,2025-01-24 13:24:21,2025-01-24 13:27:52,10,201,answered,inbound,other,unresolved,1
8544,10,40702,2025-01-20 10:46:03,2025-01-20 10:55:30,79,488,answered,inbound,technical,resolved,4
8545,18,58176,2025-01-16 18:06:23,2025-01-16 18:06:50,1,26,answered,outbound,billing,unresolved,3
8546,19,20346,2025-01-02 16:38:54,2025-01-02 16:39:29,0,35,answered,inbound,contract,resolved,4
8547,8,24428,2025-01-29 19:25:13,2025-01-29 19:34:29,22,534,answered,outbound,contract,resolved,4
8548,8,15755,2025-01-15 11:06:17,2025-01-15 11:11:24,21,286,abandoned,inbound,billing,unresolved,1
8549,3,16283,2025-01-11 17:45:29,2025-01-11 17:48:42,42,151,answered,inbound,billing,unresolved,2
8550,3,59036,2025-01-03 09:43:52,2025-01-03 09:49:36,1,343,answered,inbound,technical,resolved,5
8551,12,11337,2025-01-01 09:14:10,2025-01-01 09:18:36,45,221,answered,inbound,technical,resolved,5
8552,17,69786,2025-01-06 13:27:55,2025-01-06 13:30:25,31,119,answered,inbound,billing,resolved,4
8553,4,72968,2025-01-25 16:22:11,2025-01-25 16:26:07,15,221,answered,inbound,billing,resolved,5
8554,17,30857,2025-01-16 17:16:51,2025-01-16 17:18:52,25,96,answered,inbound,billing,resolved,5
8555,14,37640,2025-01-23 09:59:56,2025-01-23 10:09:12,2,554,abandoned,outbound,contract,unresolved,1
8556,19,48435,2025-01-13 08:08:46,2025-01-13 08:11:11,23,122,answered,inbound,contract,unresolved,3
8557,9,26214,2025-01-07 17:21:27,2025-01-07 17:22:23,31,25,answered,inbound,technical,resolved,5
8558,12,51532,2025-01-23 09:41:59,2025-01-23 09:44:01,41,81,answered,inbound,other,resolved,4
8559,5,36531,2025-01-18 10:53:00,2025-01-18 10:55:49,0,169,missed,outbound,billing,unresolved,2
8560,11,83549,2025-01-27 11:55:23,2025-01-27 11:57:55,58,94,answered,inbound,technical,resolved,2
8561,20,45812,2025-01-14 12:22:04,2025-01-14 12:31:41,14,563,answered,inbound,technical,unresolved,3
8562,3,68928,2025-01-20 13:45:39,2025-01-20 13:55:20,17,564,answered,inbound,technical,resolved,4
8563,15,80554,2025-01-12 17:48:34,2025-01-12 17:52:18,55,169,answered,outbound,contract,resolved,5
8564,14,73883,2025-01-04 12:32:56,2025-01-04 12:35:49,163,10,answered,inbound,technical,unresolved,2
8565,11,94153,2025-01-24 09:36:24,2025-01-24 09:38:36,31,101,answered,inbound,billing,unresolved,2
8566,20,62398,2025-01-29 10:36:24,2025-01-29 10:39:33,4,185,answered,outbound,billing,unresolved,1
8567,8,52774,2025-01-22 12:07:52,2025-01-22 12:15:30,40,418,answered,inbound,technical,resolved,4
8568,4,41090,2025-01-09 18:34:00,2025-01-09 18:40:56,375,41,answered,inbound,other,resolved,1
8569,12,46809,2025-01-20 14:44:02,2025-01-20 14:44:18,0,16,abandoned,inbound,billing,unresolved,3
8570,8,77425,2025-01-29 17:55:49,2025-01-29 17:59:26,2,215,answered,outbound,other,resolved,4
8571,6,34060,2025-01-16 16:46:13,2025-01-16 16:47:27,23,51,answered,inbound,technical,resolved,3
8572,15,20091,2025-01-19 18:05:06,2025-01-19 18:11:30,0,384,answered,inbound,billing,unresolved,3
8573,12,56283,2025-01-05 17:12:36,2025-01-05 17:18:52,15,361,abandoned,inbound,billing,unresolved,2
8574,16,29039,2025-01-14 08:51:32,2025-01-14 08:54:07,9,146,answered,inbound,technical,resolved,4
